pickup date,pickup time,dropoff date,dropoff time,CATEGORY,PURPOSE,Pickup Location,Dropoff Location,trip duration (min),trip_distance (km)
2016-10-22 00:00:00,1899-12-30 00:54:00,2016-10-22 00:00:00,1899-12-30 01:09:00,Business,Temporary Site,Morrisville,Cary,15,14.001257999999998
2016-10-22 00:00:00,1899-12-30 13:26:00,2016-10-22 00:00:00,1899-12-30 14:03:00,Business,Temporary Site,Cary,Raleigh,37,27.680647999999998
2016-10-22 00:00:00,1899-12-30 17:08:00,2016-10-22 00:00:00,1899-12-30 17:55:00,Business,Temporary Site,Raleigh,Cary,47,22.53076
2016-10-23 00:00:00,1899-12-30 09:24:00,2016-10-23 00:00:00,1899-12-30 10:05:00,Business,Temporary Site,Cary,Raleigh,41,45.222454
2016-10-23 00:00:00,1899-12-30 12:17:00,2016-10-23 00:00:00,1899-12-30 12:59:00,Business,Temporary Site,Raleigh,Cary,42,45.383388
2016-10-23 00:00:00,1899-12-30 19:04:00,2016-10-23 00:00:00,1899-12-30 19:14:00,Business,Meal/Entertain,Cary,Morrisville,10,4.9889540000000006
2016-10-23 00:00:00,1899-12-30 21:10:00,2016-10-23 00:00:00,1899-12-30 21:25:00,Business,Customer Visit,Morrisville,Cary,15,4.9889540000000006
2016-10-24 00:00:00,1899-12-30 14:57:00,2016-10-24 00:00:00,1899-12-30 15:26:00,Business,Customer Visit,Cary,Durham,29,26.393175999999997
2016-10-24 00:00:00,1899-12-30 15:33:00,2016-10-24 00:00:00,1899-12-30 16:13:00,Business,Customer Visit,Durham,Morrisville,40,24.783836
2016-10-24 00:00:00,1899-12-30 16:34:00,2016-10-24 00:00:00,1899-12-30 16:41:00,Business,Customer Visit,Morrisville,Cary,7,3.5405480000000003
2016-10-25 00:00:00,1899-12-30 13:27:00,2016-10-25 00:00:00,1899-12-30 14:08:00,Business,Customer Visit,Cary,Apex,41,18.024607999999997
2016-10-25 00:00:00,1899-12-30 15:04:00,2016-10-25 00:00:00,1899-12-30 15:11:00,Business,Customer Visit,Apex,Eagle Rock,7,3.5405480000000003
2016-10-25 00:00:00,1899-12-30 15:16:00,2016-10-25 00:00:00,1899-12-30 15:33:00,Business,Customer Visit,Eagle Rock,Cary,17,5.793624
2016-10-25 00:00:00,1899-12-30 20:00:00,2016-10-25 00:00:00,1899-12-30 20:11:00,Business,Meal/Entertain,Whitebridge,Savon Height,11,5.793624
2016-10-25 00:00:00,1899-12-30 20:54:00,2016-10-25 00:00:00,1899-12-30 21:03:00,Business,Meal/Entertain,Savon Height,Parkway,9,7.885766
2016-10-25 00:00:00,1899-12-30 22:24:00,2016-10-25 00:00:00,1899-12-30 22:45:00,Business,Errand/Supplies,Parkway,Whitebridge,21,14.001257999999998
2016-10-26 00:00:00,1899-12-30 19:25:00,2016-10-26 00:00:00,1899-12-30 19:31:00,Business,Meeting,Whitebridge,Parkway,6,3.379614
2016-10-26 00:00:00,1899-12-30 20:53:00,2016-10-26 00:00:00,1899-12-30 21:03:00,Business,Meeting,Parkway,Whitebridge,10,3.379614
2016-10-27 00:00:00,1899-12-30 18:51:00,2016-10-27 00:00:00,1899-12-30 19:16:00,Business,Meeting,Cary,Morrisville,25,13.518456
2016-10-27 00:00:00,1899-12-30 19:20:00,2016-10-27 00:00:00,1899-12-30 19:35:00,Business,Meeting,Morrisville,Morrisville,15,9.495106
2016-10-27 00:00:00,1899-12-30 19:52:00,2016-10-27 00:00:00,1899-12-30 20:21:00,Business,Meeting,Huntington Woods,Huntington Woods,29,19.473014
2016-10-27 00:00:00,1899-12-30 20:47:00,2016-10-27 00:00:00,1899-12-30 20:54:00,Business,Meeting,Huntington Woods,Weston,7,6.276426
2016-10-27 00:00:00,1899-12-30 21:26:00,2016-10-27 00:00:00,1899-12-30 21:48:00,Business,Meeting,Morrisville,Cary,22,9.977908000000001
2016-10-28 00:00:00,1899-12-30 11:34:00,2016-10-28 00:00:00,1899-12-30 11:52:00,Business,Meeting,Cary,Durham,18,16.737136
2016-10-28 00:00:00,1899-12-30 13:06:00,2016-10-28 00:00:00,1899-12-30 13:36:00,Business,Meeting,Durham,Cary,30,15.932466
2016-10-28 00:00:00,1899-12-30 15:53:00,2016-10-28 00:00:00,1899-12-30 17:59:00,Business,Meeting,Cary,Winston Salem,126,172.19938
2016-10-28 00:00:00,1899-12-30 18:13:00,2016-10-28 00:00:00,1899-12-30 20:07:00,Business,Meeting,Winston Salem,Asheville,114,215.007824
2016-10-28 00:00:00,1899-12-30 20:13:00,2016-10-28 00:00:00,1899-12-30 22:00:00,Business,Meeting,Asheville,Topton,107,147.737412
2016-10-29 00:00:00,1899-12-30 15:22:00,2016-10-29 00:00:00,1899-12-30 17:05:00,Business,Meeting,Topton,Hayesville,103,65.500138
2016-10-29 00:00:00,1899-12-30 17:13:00,2016-10-29 00:00:00,1899-12-30 19:19:00,Business,Meeting,Hayesville,Topton,126,121.827038
2016-10-30 00:00:00,1899-12-30 07:49:00,2016-10-30 00:00:00,1899-12-30 08:30:00,Business,Meeting,Topton,Bryson City,41,47.958332
2016-10-30 00:00:00,1899-12-30 09:07:00,2016-10-30 00:00:00,1899-12-30 10:09:00,Business,Meeting,Bryson City,Bryson City,62,26.232242
2016-10-30 00:00:00,1899-12-30 10:11:00,2016-10-30 00:00:00,1899-12-30 10:38:00,Business,Meeting,Bryson City,Bryson City,27,10.46071
2016-10-30 00:00:00,1899-12-30 10:51:00,2016-10-30 00:00:00,1899-12-30 11:21:00,Business,Meeting,Bryson City,Bryson City,30,10.138842
2016-10-30 00:00:00,1899-12-30 12:24:00,2016-10-30 00:00:00,1899-12-30 12:35:00,Business,Meeting,Bryson City,Almond,11,10.621644
2016-10-30 00:00:00,1899-12-30 12:58:00,2016-10-30 00:00:00,1899-12-30 13:18:00,Business,Meeting,Almond,Bryson City,20,24.461968
2016-10-30 00:00:00,1899-12-30 13:24:00,2016-10-30 00:00:00,1899-12-30 14:37:00,Business,Meeting,Bryson City,Asheville,73,110.078856
2016-10-30 00:00:00,1899-12-30 15:22:00,2016-10-30 00:00:00,1899-12-30 18:23:00,Business,Meeting,Asheville,Mebane,181,315.269706
2016-10-30 00:00:00,1899-12-30 18:26:00,2016-10-30 00:00:00,1899-12-30 19:39:00,Business,Meeting,Mebane,Cary,73,72.742168
2016-10-31 00:00:00,1899-12-30 18:11:00,2016-10-31 00:00:00,1899-12-30 18:20:00,Business,Meeting,Cary,Morrisville,9,5.149888000000001
2016-10-31 00:00:00,1899-12-30 18:47:00,2016-10-31 00:00:00,1899-12-30 19:16:00,Business,Meeting,Morrisville,Raleigh,29,16.576202000000002
2016-10-31 00:00:00,1899-12-30 20:18:00,2016-10-31 00:00:00,1899-12-30 20:44:00,Business,Meeting,Raleigh,Cary,26,21.082354
2016-10-31 00:00:00,1899-12-30 21:45:00,2016-10-31 00:00:00,1899-12-30 22:10:00,Business,Errand/Supplies,Savon Height,Whitebridge,25,15.449663999999999
2016-11-01 00:00:00,1899-12-30 11:50:00,2016-11-01 00:00:00,1899-12-30 12:27:00,Business,Errand/Supplies,Cary,Durham,37,26.55411
2016-11-01 00:00:00,1899-12-30 16:29:00,2016-11-01 00:00:00,1899-12-30 17:02:00,Business,Errand/Supplies,Durham,Cary,33,20.599552000000003
2016-11-01 00:00:00,1899-12-30 17:35:00,2016-11-01 00:00:00,1899-12-30 17:42:00,Business,Errand/Supplies,Whitebridge,Whitebridge,7,1.9312079999999998
2016-11-01 00:00:00,1899-12-30 19:14:00,2016-11-01 00:00:00,1899-12-30 19:20:00,Business,Errand/Supplies,Whitebridge,Whitebridge,6,1.60934
2016-11-01 00:00:00,1899-12-30 19:59:00,2016-11-01 00:00:00,1899-12-30 20:12:00,Business,Errand/Supplies,Whitebridge,Whitebridge,13,6.598293999999999
2016-11-01 00:00:00,1899-12-30 20:41:00,2016-11-01 00:00:00,1899-12-30 20:55:00,Business,Meal/Entertain,Whitebridge,Whitebridge,14,6.759228
2016-11-02 00:00:00,1899-12-30 15:10:00,2016-11-02 00:00:00,1899-12-30 15:18:00,Business,Meal/Entertain,Whitebridge,Westpark Place,8,2.2530759999999996
2016-11-02 00:00:00,1899-12-30 15:45:00,2016-11-02 00:00:00,1899-12-30 15:52:00,Business,Meal/Entertain,Westpark Place,Whitebridge,7,2.896812
2016-11-02 00:00:00,1899-12-30 16:46:00,2016-11-02 00:00:00,1899-12-30 17:11:00,Business,Meeting,Cary,Morrisville,25,13.67939
2016-11-02 00:00:00,1899-12-30 17:34:00,2016-11-02 00:00:00,1899-12-30 17:49:00,Business,Meeting,Morrisville,Morrisville,15,8.0467
2016-11-02 00:00:00,1899-12-30 17:53:00,2016-11-02 00:00:00,1899-12-30 18:00:00,Business,Meeting,Morrisville,Cary,7,6.115492
2016-11-03 00:00:00,1899-12-30 11:28:00,2016-11-03 00:00:00,1899-12-30 11:34:00,Business,Meeting,Whitebridge,Hazelwood,6,4.02335
2016-11-03 00:00:00,1899-12-30 12:43:00,2016-11-03 00:00:00,1899-12-30 12:49:00,Business,Meeting,Hazelwood,Whitebridge,6,3.8624159999999996
2016-11-03 00:00:00,1899-12-30 13:42:00,2016-11-03 00:00:00,1899-12-30 13:47:00,Business,Meeting,Whitebridge,Westpark Place,5,2.2530759999999996
2016-11-03 00:00:00,1899-12-30 14:13:00,2016-11-03 00:00:00,1899-12-30 14:26:00,Business,Meeting,Westpark Place,Whitebridge,13,2.896812
2016-11-03 00:00:00,1899-12-30 18:51:00,2016-11-03 00:00:00,1899-12-30 19:08:00,Business,Meal/Entertain,Cary,Morrisville,17,4.9889540000000006
2016-11-03 00:00:00,1899-12-30 22:46:00,2016-11-03 00:00:00,1899-12-30 22:58:00,Business,Customer Visit,Morrisville,Cary,12,4.9889540000000006
2016-11-04 00:00:00,1899-12-30 10:02:00,2016-11-04 00:00:00,1899-12-30 10:18:00,Business,Temporary Site,Cary,Morrisville,16,12.713786
2016-11-04 00:00:00,1899-12-30 18:14:00,2016-11-04 00:00:00,1899-12-30 18:21:00,Business,Temporary Site,San Jose,Santa Clara,7,6.115492
2016-11-04 00:00:00,1899-12-30 21:04:00,2016-11-04 00:00:00,1899-12-30 21:20:00,Business,Temporary Site,Agnew,Cory,16,6.9201619999999995
2016-11-04 00:00:00,1899-12-30 22:12:00,2016-11-04 00:00:00,1899-12-30 22:25:00,Business,Temporary Site,Cory,Agnew,13,6.276426
2016-11-05 00:00:00,1899-12-30 08:34:00,2016-11-05 00:00:00,1899-12-30 08:43:00,Business,Temporary Site,Agnew,Renaissance,9,3.5405480000000003
2016-11-05 00:00:00,1899-12-30 17:29:00,2016-11-05 00:00:00,1899-12-30 17:40:00,Business,Temporary Site,Renaissance,Agnew,11,4.506151999999999
2016-11-05 00:00:00,1899-12-30 19:20:00,2016-11-05 00:00:00,1899-12-30 19:28:00,Business,Temporary Site,Agnew,Agnew,8,3.5405480000000003
2016-11-06 00:00:00,1899-12-30 10:50:00,2016-11-06 00:00:00,1899-12-30 11:04:00,Business,Temporary Site,Agnew,Renaissance,14,3.8624159999999996
2016-11-06 00:00:00,1899-12-30 16:05:00,2016-11-06 00:00:00,1899-12-30 16:22:00,Business,Meeting,Renaissance,Agnew,17,4.506151999999999
2016-11-06 00:00:00,1899-12-30 16:27:00,2016-11-06 00:00:00,1899-12-30 17:28:00,Business,Customer Visit,Santa Clara,Berkeley,61,70.650026
2016-11-06 00:00:00,1899-12-30 19:04:00,2016-11-06 00:00:00,1899-12-30 19:12:00,Business,Customer Visit,Downtown,West Berkeley,8,2.896812
2016-11-06 00:00:00,1899-12-30 20:06:00,2016-11-06 00:00:00,1899-12-30 20:21:00,Business,Customer Visit,West Berkeley,Central,15,5.310822
2016-11-07 00:00:00,1899-12-30 12:28:00,2016-11-07 00:00:00,1899-12-30 12:57:00,Business,Between Offices,Berkeley,San Francisco,29,18.990212
2016-11-07 00:00:00,1899-12-30 19:17:00,2016-11-07 00:00:00,1899-12-30 19:57:00,Business,Between Offices,San Francisco,Berkeley,40,21.243288
2016-11-08 00:00:00,1899-12-30 10:29:00,2016-11-08 00:00:00,1899-12-30 10:57:00,Business,Between Offices,Berkeley,San Francisco,28,19.633948
2016-11-08 00:00:00,1899-12-30 12:16:00,2016-11-08 00:00:00,1899-12-30 12:49:00,Business,Meeting,San Francisco,Berkeley,33,18.185542
2016-11-08 00:00:00,1899-12-30 13:41:00,2016-11-08 00:00:00,1899-12-30 14:01:00,Business,Meeting,Berkeley,Emeryville,20,5.793624
2016-11-08 00:00:00,1899-12-30 16:21:00,2016-11-08 00:00:00,1899-12-30 16:34:00,Business,Meeting,Emeryville,Berkeley,13,4.82802
2016-11-09 00:00:00,1899-12-30 13:08:00,2016-11-09 00:00:00,1899-12-30 13:41:00,Business,Meeting,Berkeley,San Francisco,33,18.346476
2016-11-09 00:00:00,1899-12-30 15:58:00,2016-11-09 00:00:00,1899-12-30 16:04:00,Business,Meeting,NOMA,Downtown,6,1.448406
2016-11-09 00:00:00,1899-12-30 17:31:00,2016-11-09 00:00:00,1899-12-30 18:03:00,Business,Meeting,Downtown,Sunnyside,32,9.977908000000001
2016-11-09 00:00:00,1899-12-30 18:09:00,2016-11-09 00:00:00,1899-12-30 18:14:00,Business,Meeting,Sunnyside,Ingleside,5,1.1265379999999998
2016-11-09 00:00:00,1899-12-30 18:21:00,2016-11-09 00:00:00,1899-12-30 18:35:00,Business,Meeting,Ingleside,Potrero Flats,14,8.85137
2016-11-09 00:00:00,1899-12-30 18:40:00,2016-11-09 00:00:00,1899-12-30 19:17:00,Business,Customer Visit,San Francisco,Oakland,37,20.438617999999998
2016-11-09 00:00:00,1899-12-30 20:52:00,2016-11-09 00:00:00,1899-12-30 21:02:00,Business,Customer Visit,Oakland,Berkeley,10,4.184284
2016-11-09 00:00:00,1899-12-30 21:56:00,2016-11-09 00:00:00,1899-12-30 22:02:00,Business,Customer Visit,Central,Central,6,1.7702740000000001
2016-11-10 00:00:00,1899-12-30 09:46:00,2016-11-10 00:00:00,1899-12-30 10:15:00,Business,Temporary Site,Berkeley,San Francisco,29,20.277684
2016-11-10 00:00:00,1899-12-30 10:20:00,2016-11-10 00:00:00,1899-12-30 10:31:00,Business,Temporary Site,Tenderloin,SOMISSPO,11,1.9312079999999998
2016-11-10 00:00:00,1899-12-30 14:57:00,2016-11-10 00:00:00,1899-12-30 15:07:00,Business,Temporary Site,SOMISSPO,Tenderloin,10,1.7702740000000001
2016-11-10 00:00:00,1899-12-30 15:17:00,2016-11-10 00:00:00,1899-12-30 15:22:00,Business,Temporary Site,San Francisco,Oakland,5,15.932466
2016-11-10 00:00:00,1899-12-30 15:30:00,2016-11-10 00:00:00,1899-12-30 15:53:00,Business,Meeting,Oakland,Berkeley,23,9.65604
2016-11-10 00:00:00,1899-12-30 19:18:00,2016-11-10 00:00:00,1899-12-30 19:21:00,Business,Meeting,West Berkeley,Central,3,1.2874720000000002
2016-11-11 00:00:00,1899-12-30 09:35:00,2016-11-11 00:00:00,1899-12-30 10:23:00,Business,Customer Visit,Berkeley,Menlo Park,48,73.868706
2016-11-11 00:00:00,1899-12-30 12:58:00,2016-11-11 00:00:00,1899-12-30 13:13:00,Business,Customer Visit,Menlo Park,Palo Alto,15,6.43736
2016-11-11 00:00:00,1899-12-30 14:20:00,2016-11-11 00:00:00,1899-12-30 14:32:00,Business,Customer Visit,Palo Alto,Menlo Park,12,4.02335
2016-11-11 00:00:00,1899-12-30 14:39:00,2016-11-11 00:00:00,1899-12-30 15:46:00,Business,Customer Visit,Menlo Park,Berkeley,67,58.901844000000004
2016-11-11 00:00:00,1899-12-30 18:30:00,2016-11-11 00:00:00,1899-12-30 18:43:00,Business,Customer Visit,Central,College Avenue,13,4.667085999999999
2016-11-11 00:00:00,1899-12-30 21:08:00,2016-11-11 00:00:00,1899-12-30 21:18:00,Business,Customer Visit,College Avenue,Central,10,4.184284
2016-11-12 00:00:00,1899-12-30 10:32:00,2016-11-12 00:00:00,1899-12-30 10:52:00,Business,Customer Visit,Central,South,20,3.7014819999999995
2016-11-12 00:00:00,1899-12-30 10:55:00,2016-11-12 00:00:00,1899-12-30 11:25:00,Business,Customer Visit,South,Downtown,30,10.299776000000001
2016-11-12 00:00:00,1899-12-30 13:07:00,2016-11-12 00:00:00,1899-12-30 13:15:00,Business,Customer Visit,Downtown,Central,8,2.2530759999999996
2016-11-12 00:00:00,1899-12-30 13:46:00,2016-11-12 00:00:00,1899-12-30 13:50:00,Business,Customer Visit,Central,West Berkeley,4,0.9656039999999999
2016-11-12 00:00:00,1899-12-30 14:22:00,2016-11-12 00:00:00,1899-12-30 14:53:00,Business,Meeting,West Berkeley,South,31,9.495106
2016-11-12 00:00:00,1899-12-30 15:14:00,2016-11-12 00:00:00,1899-12-30 15:21:00,Business,Meeting,South,Southwest Berkeley,7,1.2874720000000002
2016-11-12 00:00:00,1899-12-30 15:25:00,2016-11-12 00:00:00,1899-12-30 15:36:00,Business,Meeting,Berkeley,Emeryville,11,2.092142
2016-11-12 00:00:00,1899-12-30 15:40:00,2016-11-12 00:00:00,1899-12-30 15:59:00,Business,Errand/Supplies,Emeryville,Berkeley,19,5.9545580000000005
2016-11-13 00:00:00,1899-12-30 08:54:00,2016-11-13 00:00:00,1899-12-30 09:02:00,Business,Errand/Supplies,Central,Central,8,3.7014819999999995
2016-11-13 00:00:00,1899-12-30 09:27:00,2016-11-13 00:00:00,1899-12-30 09:53:00,Business,Errand/Supplies,Central,Central,26,4.184284
2016-11-13 00:00:00,1899-12-30 10:31:00,2016-11-13 00:00:00,1899-12-30 10:37:00,Business,Errand/Supplies,Central,Southside,6,3.057746
2016-11-13 00:00:00,1899-12-30 11:04:00,2016-11-13 00:00:00,1899-12-30 11:16:00,Business,Errand/Supplies,Southside,West Berkeley,12,3.379614
2016-11-13 00:00:00,1899-12-30 12:22:00,2016-11-13 00:00:00,1899-12-30 12:51:00,Business,Meeting,West Berkeley,Southside,29,6.43736
2016-11-13 00:00:00,1899-12-30 13:05:00,2016-11-13 00:00:00,1899-12-30 13:11:00,Business,Meeting,Southside,South Berkeley,6,1.448406
2016-11-13 00:00:00,1899-12-30 13:14:00,2016-11-13 00:00:00,1899-12-30 13:18:00,Business,Meeting,South Berkeley,Southside,4,1.448406
2016-11-13 00:00:00,1899-12-30 14:35:00,2016-11-13 00:00:00,1899-12-30 14:46:00,Business,Meeting,Southside,Central,11,3.8624159999999996
2016-11-13 00:00:00,1899-12-30 15:14:00,2016-11-13 00:00:00,1899-12-30 15:24:00,Business,Meeting,Central,Southside,10,3.057746
2016-11-13 00:00:00,1899-12-30 15:47:00,2016-11-13 00:00:00,1899-12-30 15:59:00,Business,Meeting,Southside,Central,12,3.057746
2016-11-14 00:00:00,1899-12-30 11:24:00,2016-11-14 00:00:00,1899-12-30 12:13:00,Business,Customer Visit,Berkeley,Mountain View,49,71.77656400000001
2016-11-14 00:00:00,1899-12-30 13:40:00,2016-11-14 00:00:00,1899-12-30 14:33:00,Business,Customer Visit,Mountain View,Berkeley,53,70.167224
2016-11-14 00:00:00,1899-12-30 15:27:00,2016-11-14 00:00:00,1899-12-30 15:36:00,Business,Customer Visit,Berkeley,Emeryville,9,4.02335
2016-11-14 00:00:00,1899-12-30 20:19:00,2016-11-14 00:00:00,1899-12-30 20:30:00,Business,Errand/Supplies,Emeryville,Berkeley,11,5.9545580000000005
2016-11-15 00:00:00,1899-12-30 13:59:00,2016-11-15 00:00:00,1899-12-30 14:06:00,Business,Errand/Supplies,Berkeley,Oakland,7,8.207633999999999
2016-11-15 00:00:00,1899-12-30 14:09:00,2016-11-15 00:00:00,1899-12-30 14:26:00,Business,Temporary Site,Oakland,San Francisco,17,15.610598
2016-11-15 00:00:00,1899-12-30 20:44:00,2016-11-15 00:00:00,1899-12-30 21:00:00,Business,Temporary Site,San Francisco,Berkeley,16,18.990212
2016-11-16 00:00:00,1899-12-30 20:21:00,2016-11-16 00:00:00,1899-12-30 20:27:00,Business,Temporary Site,Berkeley,El Cerrito,6,3.7014819999999995
2016-11-16 00:00:00,1899-12-30 22:52:00,2016-11-16 00:00:00,1899-12-30 23:02:00,Business,Meal/Entertain,El Cerrito,Berkeley,10,4.9889540000000006
2016-11-17 00:00:00,1899-12-30 10:13:00,2016-11-17 00:00:00,1899-12-30 10:44:00,Business,Customer Visit,Berkeley,Oakland,31,26.232242
2016-11-18 00:00:00,1899-12-30 20:09:00,2016-11-18 00:00:00,1899-12-30 20:19:00,Business,Meal/Entertain,Cary,Morrisville,10,4.9889540000000006
2016-11-18 00:00:00,1899-12-30 21:23:00,2016-11-18 00:00:00,1899-12-30 21:34:00,Business,Meal/Entertain,Morrisville,Cary,11,8.368568
2016-11-18 00:00:00,1899-12-30 21:56:00,2016-11-18 00:00:00,1899-12-30 22:21:00,Business,Meeting,Krendle Woods,Whitebridge,25,9.816974
2016-11-19 00:00:00,1899-12-30 13:51:00,2016-11-19 00:00:00,1899-12-30 14:10:00,Business,Meeting,Cary,Durham,19,16.576202000000002
2016-11-19 00:00:00,1899-12-30 14:30:00,2016-11-19 00:00:00,1899-12-30 14:51:00,Business,Meeting,Durham,Cary,21,16.89807
2016-11-19 00:00:00,1899-12-30 16:01:00,2016-11-19 00:00:00,1899-12-30 16:06:00,Business,Meeting,Cary,Cary,5,2.41401
2016-11-19 00:00:00,1899-12-30 16:27:00,2016-11-19 00:00:00,1899-12-30 16:41:00,Business,Meeting,Cary,Cary,14,2.896812
2016-11-19 00:00:00,1899-12-30 17:41:00,2016-11-19 00:00:00,1899-12-30 17:54:00,Business,Errand/Supplies,Cary,Apex,13,8.690436
2016-11-19 00:00:00,1899-12-30 21:14:00,2016-11-19 00:00:00,1899-12-30 21:35:00,Business,Customer Visit,Apex,Cary,21,8.690436
2016-11-20 00:00:00,1899-12-30 10:27:00,2016-11-20 00:00:00,1899-12-30 11:32:00,Business,Between Offices,Cary,Cary,65,63.086128
2016-11-20 00:00:00,1899-12-30 11:58:00,2016-11-20 00:00:00,1899-12-30 12:28:00,Business,Customer Visit,Cary,Cary,30,10.299776000000001
2016-11-20 00:00:00,1899-12-30 14:58:00,2016-11-20 00:00:00,1899-12-30 15:07:00,Business,Meeting,Cary,Cary,9,4.345218
2016-11-20 00:00:00,1899-12-30 17:45:00,2016-11-20 00:00:00,1899-12-30 18:37:00,Business,Errand/Supplies,Cary,Cary,52,29.77279
2016-11-21 00:00:00,1899-12-30 13:37:00,2016-11-21 00:00:00,1899-12-30 13:49:00,Business,Meal/Entertain,Cary,Cary,12,4.02335
2016-11-21 00:00:00,1899-12-30 14:34:00,2016-11-21 00:00:00,1899-12-30 14:44:00,Business,Meal/Entertain,Cary,Cary,10,3.379614
2016-11-21 00:00:00,1899-12-30 17:50:00,2016-11-21 00:00:00,1899-12-30 18:04:00,Business,Errand/Supplies,Cary,Unknown Location,14,10.782578
2016-11-21 00:00:00,1899-12-30 18:18:00,2016-11-21 00:00:00,1899-12-30 18:27:00,Business,Meal/Entertain,Unknown Location,Morrisville,9,5.63269
2016-11-21 00:00:00,1899-12-30 18:43:00,2016-11-21 00:00:00,1899-12-30 18:51:00,Business,Errand/Supplies,Morrisville,Cary,8,5.471756
2016-11-22 00:00:00,1899-12-30 15:12:00,2016-11-22 00:00:00,1899-12-30 15:27:00,Business,Meeting,Cary,Cary,15,8.85137
2016-11-22 00:00:00,1899-12-30 15:31:00,2016-11-22 00:00:00,1899-12-30 15:44:00,Business,Meeting,Cary,Cary,13,6.598293999999999
2016-11-22 00:00:00,1899-12-30 15:51:00,2016-11-22 00:00:00,1899-12-30 16:43:00,Business,Customer Visit,Cary,Cary,52,20.438617999999998
2016-11-22 00:00:00,1899-12-30 18:18:00,2016-11-22 00:00:00,1899-12-30 18:28:00,Business,Meal/Entertain,Cary,Morrisville,10,4.82802
2016-11-22 00:00:00,1899-12-30 21:02:00,2016-11-22 00:00:00,1899-12-30 21:14:00,Business,Customer Visit,Morrisville,Cary,12,5.63269
2016-11-23 00:00:00,1899-12-30 15:34:00,2016-11-23 00:00:00,1899-12-30 15:50:00,Business,Meal/Entertain,Cary,Cary,16,9.495106
2016-11-23 00:00:00,1899-12-30 16:18:00,2016-11-23 00:00:00,1899-12-30 16:29:00,Business,Meal/Entertain,Cary,Cary,11,3.057746
2016-11-23 00:00:00,1899-12-30 16:49:00,2016-11-23 00:00:00,1899-12-30 17:00:00,Business,Meal/Entertain,Cary,Cary,11,5.310822
2016-11-23 00:00:00,1899-12-30 18:37:00,2016-11-23 00:00:00,1899-12-30 18:47:00,Business,Meal/Entertain,Cary,Cary,10,2.092142
2016-11-25 00:00:00,1899-12-30 11:47:00,2016-11-25 00:00:00,1899-12-30 12:04:00,Business,Meeting,Cary,Durham,17,16.576202000000002
2016-11-25 00:00:00,1899-12-30 13:13:00,2016-11-25 00:00:00,1899-12-30 13:31:00,Business,Meeting,Durham,Cary,18,17.863674
2016-11-26 00:00:00,1899-12-30 15:54:00,2016-11-26 00:00:00,1899-12-30 15:59:00,Business,Meeting,Cary,Cary,5,2.2530759999999996
2016-11-26 00:00:00,1899-12-30 17:00:00,2016-11-26 00:00:00,1899-12-30 17:12:00,Business,Meeting,Cary,Apex,12,8.207633999999999
2016-11-26 00:00:00,1899-12-30 17:36:00,2016-11-26 00:00:00,1899-12-30 17:56:00,Business,Meeting,Apex,Holly Springs,20,14.48406
2016-11-26 00:00:00,1899-12-30 18:29:00,2016-11-26 00:00:00,1899-12-30 19:04:00,Business,Between Offices,Holly Springs,Cary,35,21.404222
2016-11-26 00:00:00,1899-12-30 19:47:00,2016-11-26 00:00:00,1899-12-30 19:54:00,Business,Errand/Supplies,Cary,Cary,7,4.02335
2016-11-27 00:00:00,1899-12-30 15:59:00,2016-11-27 00:00:00,1899-12-30 16:06:00,Business,Meal/Entertain,Cary,Morrisville,7,5.310822
2016-11-27 00:00:00,1899-12-30 18:55:00,2016-11-27 00:00:00,1899-12-30 19:09:00,Business,Meal/Entertain,Morrisville,Cary,14,4.667085999999999
2016-11-30 00:00:00,1899-12-30 11:03:00,2016-11-30 00:00:00,1899-12-30 11:34:00,Business,Customer Visit,Cary,Raleigh,31,13.67939
2016-11-30 00:00:00,1899-12-30 11:53:00,2016-11-30 00:00:00,1899-12-30 12:35:00,Business,Temporary Site,Raleigh,Morrisville,42,10.782578
2016-11-30 00:00:00,1899-12-30 12:43:00,2016-11-30 00:00:00,1899-12-30 12:53:00,Business,Temporary Site,Morrisville,Cary,10,4.9889540000000006
2016-12-01 00:00:00,1899-12-30 07:44:00,2016-12-01 00:00:00,1899-12-30 07:59:00,Business,Meeting,Cary,Cary,15,8.85137
2016-12-01 00:00:00,1899-12-30 08:37:00,2016-12-01 00:00:00,1899-12-30 08:53:00,Business,Errand/Supplies,Cary,Cary,16,8.85137
2016-12-01 00:00:00,1899-12-30 18:00:00,2016-12-01 00:00:00,1899-12-30 18:12:00,Business,Meal/Entertain,Cary,Morrisville,12,4.667085999999999
2016-12-01 00:00:00,1899-12-30 20:36:00,2016-12-01 00:00:00,1899-12-30 20:46:00,Business,Customer Visit,Morrisville,Cary,10,4.667085999999999
2016-12-02 00:00:00,1899-12-30 12:12:00,2016-12-02 00:00:00,1899-12-30 12:23:00,Business,Meal/Entertain,Cary,Apex,11,8.207633999999999
2016-12-02 00:00:00,1899-12-30 13:07:00,2016-12-02 00:00:00,1899-12-30 13:22:00,Business,Customer Visit,Apex,Cary,15,8.529501999999999
2016-12-02 00:00:00,1899-12-30 20:41:00,2016-12-02 00:00:00,1899-12-30 20:48:00,Business,Meal/Entertain,Cary,Morrisville,7,5.310822
2016-12-02 00:00:00,1899-12-30 22:59:00,2016-12-02 00:00:00,1899-12-30 23:07:00,Business,Customer Visit,Morrisville,Cary,8,4.82802
